UserID,Gender,Age Group,Top 6 most preferred dishes,laksa,Chili Crab,Char Kway Teow,hainanese chicken rice,Sliced Fish Soup,Fish and Chips,Chinese Economy Rice,Japanese Bento,Curry laksa,Yu Sheng,Duck Rice,Fish Head Curry,Bak Kut Teh,Hokkien Mee,Kway Chap,Roti Prata,Black Pepper Crab,Roti John,Cereal Prawn,Beef Kway Teow,Katong laksa,Sambal Stingray,Crab Bee Hoon Soup,Satay,sum
889,Male,14 and below,"Sliced Fish Soup, Fish and Chips, Japanese Bento,Curry laksa, Bak Kut Teh, Kway Chap",0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
473,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Kway Chap, Roti Prata, Sambal Stingray",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6
492,Female,25 - 54,"Fish and Chips, Roti Prata, Roti John, Beef Kway Teow, Sambal Stingray, Satay",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,6
205,Female,55 - 64,"Laksa , Char Kway Teow,Curry laksa, Hokkien Mee, Roti Prata, Satay",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6
962,Female,14 and below,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
489,Female,25 - 54,"Sliced Fish Soup,Curry laksa, Duck Rice, Bak Kut Teh, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6
504,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Chinese Economy Rice",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
373,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips, Hokkien Mee, Black Pepper Crab, Cereal Prawn",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,6
918,Female,14 and below,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Kway Chap, Roti Prata",0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6
985,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6
788,Female,15 - 24,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Bak Kut Teh, Black Pepper Crab, Satay",1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6
440,Female,25 - 54,"Sliced Fish Soup, Fish and Chips, Hokkien Mee, Kway Chap, Roti Prata, Cereal Prawn",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,6
464,Female,25 - 54,"Chili Crab, Char Kway Teow, Japanese Bento, Hokkien Mee, Roti Prata, Cereal Prawn",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6
543,Male,25 - 54,"Sliced Fish Soup, Japanese Bento, Fish Head Curry, Black Pepper Crab, Cereal Prawn, Katong laksa ",0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6
799,Female,15 - 24,"Char Kway Teow, Fish and Chips, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Beef Kway Teow",0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
935,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Roti Prata",0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
401,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Kway Chap, Roti Prata, Sambal Stingray",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6
518,Male,25 - 54,"Laksa ,Curry laksa, Fish Head Curry, Hokkien Mee, Kway Chap, Sambal Stingray",1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,6
470,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Kway Chap, Black Pepper Crab",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
104,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6
207,Female,55 - 64,"Laksa , Char Kway Teow, Sliced Fish Soup, Fish Head Curry, Hokkien Mee, Beef Kway Teow",1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6
722,Female,15 - 24,"Japanese Bento, Hokkien Mee, Roti John, Cereal Prawn, Sambal Stingray, Satay",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6
576,Male,25 - 54,"Laksa , Char Kway Teow, Bak Kut Teh, Hokkien Mee, Black Pepper Crab, Cereal Prawn",1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,6
753,Female,15 - 24,"Hainanese Chicken Rice, Fish and Chips,Curry laksa, Bak Kut Teh, Hokkien Mee, Sambal Stingray",0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6
474,Female,25 - 54,"Chili Crab, Fish Head Curry, Black Pepper Crab, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,6
751,Female,15 - 24,"Sliced Fish Soup, Fish and Chips, Roti Prata, Roti John, katong laksa, Crab Bee Hoon Soup",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6
352,Male,55 - 64,"Laksa , Hainanese Chicken Rice, Hokkien Mee, Kway Chap, katong laksa, Sambal Stingray",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6
325,Male,55 - 64,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Black Pepper Crab, Sambal Stingray",0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6
805,Male,14 and below,"Laksa , Chili Crab, Fish and Chips, Duck Rice, Hokkien Mee, Kway Chap",1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6
131,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Bak Kut Teh, Sambal Stingray, Crab Bee Hoon Soup",1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6
996,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Cereal Prawn, Crab Bee Hoon Soup",0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
780,Female,15 - 24,"Laksa , Hainanese Chicken Rice, Japanese Bento, Roti Prata, Roti John, Katong laksa ",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6
257,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup,Curry laksa, Duck Rice, Roti John",0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
177,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Kway Chap, Beef Kway Teow",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
90,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, Kway Chap, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6
344,Male,55 - 64,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Black Pepper Crab",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
627,Male,15 - 24,"Fish and Chips, Chinese Economy Rice, Japanese Bento, Roti Prata, Sambal Stingray, Satay",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6
271,Female,55 - 64,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento,Curry laksa, Fish Head Curry, Sambal Stingray",0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6
646,Male,15 - 24,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Roti Prata",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
442,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice,Curry laksa, Duck Rice, Fish Head Curry",0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6
53,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Hokkien Mee, Kway Chap, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6
697,Male,15 - 24,"Laksa , Chili Crab,Curry laksa, Fish Head Curry, katong laksa, Sambal Stingray",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,6
114,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
554,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
596,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Hokkien Mee, Roti Prata, Sambal Stingray",0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6
243,Female,55 - 64,"Chili Crab, Char Kway Teow, Japanese Bento, Hokkien Mee, Kway Chap, Black Pepper Crab",0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6
726,Female,15 - 24,"Laksa , Hainanese Chicken Rice, Japanese Bento, Roti Prata, Roti John, Katong laksa ",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
242,Female,55 - 64,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Fish and Chips",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
115,Male,65 and above,"Laksa , Char Kway Teow, Sliced Fish Soup,Curry laksa, Kway Chap, Crab Bee Hoon Soup",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
311,Male,55 - 64,"Laksa , Chili Crab, Japanese Bento, katong laksa, Sambal Stingray, Crab Bee Hoon Soup",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6
437,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Kway Chap, Roti Prata, Sambal Stingray",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6
377,Male,55 - 64,"Hainanese Chicken Rice, Fish Head Curry, Roti Prata, Roti John, Sambal Stingray, Satay",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,6
216,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Beef Kway Teow, Katong laksa ",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6
393,Male,55 - 64,"Chili Crab, Hainanese Chicken Rice, Sliced Fish Soup, Fish Head Curry, Hokkien Mee, Roti Prata",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
403,Female,25 - 54,"Sliced Fish Soup,Curry laksa, Fish Head Curry, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6
900,Male,14 and below,"Char Kway Teow, Fish and Chips, Hokkien Mee, Roti Prata, Roti John, Sambal Stingray",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,6
190,Male,65 and above,"Laksa , Char Kway Teow, Sliced Fish Soup,Curry laksa, Kway Chap, Crab Bee Hoon Soup",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
141,Male,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
228,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Beef Kway Teow, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6
533,Male,25 - 54,"Laksa , Hainanese Chicken Rice, Japanese Bento,Curry laksa, Roti John, Katong laksa ",1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
438,Female,25 - 54,"Chili Crab, Fish Head Curry, Black Pepper Crab, Cereal Prawn, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,6
94,Female,65 and above,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6
463,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Kway Chap, Cereal Prawn, Katong laksa ",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6
314,Male,55 - 64,"Laksa , Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Yu Sheng, Black Pepper Crab",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
670,Male,15 - 24,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Bak Kut Teh, Kway Chap, Satay",0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6
841,Male,14 and below,"Laksa , Chili Crab, Fish and Chips, Duck Rice, Hokkien Mee, Kway Chap",1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6
147,Male,65 and above,"Chili Crab, Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Duck Rice, Fish Head Curry",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
952,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee, Cereal Prawn, Crab Bee Hoon Soup",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6
765,Female,15 - 24,"Hainanese Chicken Rice, Sliced Fish Soup, Hokkien Mee, Roti Prata, Cereal Prawn, Sambal Stingray",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6
675,Male,15 - 24,"Fish and Chips, Chinese Economy Rice, Japanese Bento, Roti Prata, Sambal Stingray, Satay",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,6
553,Male,25 - 54,"Hainanese Chicken Rice, Fish and Chips, Hokkien Mee, Kway Chap, Black Pepper Crab, Cereal Prawn",0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6
137,Male,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap, Crab Bee Hoon Soup",1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6
451,Female,25 - 54,"Laksa , Japanese Bento, Hokkien Mee, Cereal Prawn, Sambal Stingray, Satay",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6
323,Male,55 - 64,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Duck Rice, Bak Kut Teh, Kway Chap",1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
699,Male,15 - 24,"Laksa , Char Kway Teow, Fish and Chips, Japanese Bento, Cereal Prawn, Sambal Stingray",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6
219,Female,55 - 64,"Laksa , Char Kway Teow, Japanese Bento, Fish Head Curry, Cereal Prawn, Katong laksa ",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6
140,Male,65 and above,"Laksa , Char Kway Teow, Sliced Fish Soup,Curry laksa, Kway Chap, Crab Bee Hoon Soup",1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
279,Female,55 - 64,"Laksa , Char Kway Teow, Japanese Bento, Fish Head Curry, Cereal Prawn, Katong laksa ",1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
133,Male,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Crab Bee Hoon Soup",1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6
987,Female,14 and below,"Hainanese Chicken Rice, Japanese Bento,Curry laksa, Duck Rice, Roti Prata, Cereal Prawn",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6
212,Female,55 - 64,"Laksa , Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Kway Chap",1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6
434,Female,25 - 54,"Laksa , Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Kway Chap, Black Pepper Crab",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
560,Male,25 - 54,"Chili Crab, Duck Rice, Fish Head Curry, Bak Kut Teh, Hokkien Mee, Satay",0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6
954,Female,14 and below,"Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Bak Kut Teh, Kway Chap, Cereal Prawn",0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6
778,Female,15 - 24,"Fish and Chips, Hokkien Mee, Cereal Prawn, katong laksa, Sambal Stingray, Satay",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,6
577,Male,25 - 54,"Hainanese Chicken Rice, Fish and Chips, Roti Prata, Roti John, Sambal Stingray, Satay",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,6
296,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Beef Kway Teow, Katong laksa ",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6
65,Female,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, katong laksa, Crab Bee Hoon Soup",0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6
201,Female,55 - 64,"Laksa , Chili Crab, Fish Head Curry, Kway Chap, katong laksa, Crab Bee Hoon Soup",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,6
215,Female,55 - 64,"Sliced Fish Soup, Chinese Economy Rice, Yu Sheng, Duck Rice, Bak Kut Teh, Kway Chap",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6
830,Male,14 and below,"Laksa ,Curry laksa, Roti Prata, Roti John, Cereal Prawn, Katong laksa ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,6
698,Male,15 - 24,"Hainanese Chicken Rice, Chinese Economy Rice, Japanese Bento,Curry laksa, Bak Kut Teh, Hokkien Mee",0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
44,Female,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Yu Sheng, Bak Kut Teh, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
710,Female,15 - 24,"Chili Crab, Hainanese Chicken Rice, Hokkien Mee, Roti Prata, Cereal Prawn, Sambal Stingray",0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6
1,Female,65 and above,"Chili Crab, Japanese Bento,Curry laksa, Duck Rice, Hokkien Mee, Roti Prata",0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6
916,Female,14 and below,"Laksa , Hainanese Chicken Rice, Fish Head Curry, Hokkien Mee, Roti Prata, Satay",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
47,Female,65 and above,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Japanese Bento, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6
456,Female,25 - 54,"Fish and Chips, Roti Prata, Roti John, Beef Kway Teow, Sambal Stingray, Satay",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,6
18,Female,65 and above,"Char Kway Teow, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap, Roti Prata",0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6
586,Male,25 - 54,"Laksa , Chili Crab, Char Kway Teow, Kway Chap, Roti Prata, Black Pepper Crab",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
195,Male,65 and above,"Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Black Pepper Crab, Cereal Prawn, Crab Bee Hoon Soup",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
303,Male,55 - 64,"Char Kway Teow, Sliced Fish Soup, Duck Rice, Hokkien Mee, Beef Kway Teow, Satay",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6
109,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Roti Prata, Roti John, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6
268,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Sliced Fish Soup, Beef Kway Teow, Sambal Stingray, Crab Bee Hoon Soup",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6
873,Male,14 and below,"Laksa , Fish and Chips,Curry laksa, Bak Kut Teh, Roti Prata, Katong laksa ",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,6
236,Female,55 - 64,"Char Kway Teow, Hainanese Chicken Rice, Bak Kut Teh, Kway Chap, Beef Kway Teow, Katong laksa ",0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,6
264,Female,55 - 64,"Laksa , Char Kway Teow, Japanese Bento, Duck Rice, Fish Head Curry, Kway Chap",1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
891,Male,14 and below,"Sliced Fish Soup, Fish and Chips, Chinese Economy Rice, Japanese Bento, Hokkien Mee, Roti Prata",0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6
29,Female,65 and above,"Laksa , Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Bak Kut Teh, Kway Chap",1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
500,Female,25 - 54,"Chili Crab, Char Kway Teow, Japanese Bento, Hokkien Mee, Roti Prata, Cereal Prawn",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6
582,Male,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish and Chips, Japanese Bento, Hokkien Mee",0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
475,Female,25 - 54,"Sliced Fish Soup,Curry laksa, Fish Head Curry, Sambal Stingray, Crab Bee Hoon Soup, Satay",0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6
527,Male,25 - 54,"Laksa , Char Kway Teow, Japanese Bento, Bak Kut Teh, Cereal Prawn, Satay",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6
537,Male,25 - 54,"Chili Crab, Hainanese Chicken Rice, Sliced Fish Soup, Chinese Economy Rice, Hokkien Mee, Roti Prata",0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
818,Male,14 and below,"Laksa , Japanese Bento,Curry laksa, Fish Head Curry, Bak Kut Teh, Hokkien Mee",1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6
410,Female,25 - 54,"Chili Crab, Char Kway Teow, Hainanese Chicken Rice, Fish Head Curry, Hokkien Mee, Crab Bee Hoon Soup",0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6
149,Male,65 and above,"Hainanese Chicken Rice, Sliced Fish Soup,Curry laksa, Duck Rice, Bak Kut Teh, Kway Chap",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
652,Male,15 - 24,"Chili Crab, Hokkien Mee, Kway Chap, katong laksa, Sambal Stingray, Crab Bee Hoon Soup",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,6
494,Female,25 - 54,"Sliced Fish Soup,Curry laksa, Yu Sheng, Hokkien Mee, Kway Chap, Cereal Prawn",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6
